source,similarity,target,rank
29,0.005295021970174951,56,48
97,0.005522066209939669,56,49
76,0.005660313855712529,56,50
48,0.006207088460532306,56,51
17,0.006363563184771048,56,52
96,0.006428847946113536,56,53
22,0.006507839058208065,56,54
116,0.006604763629594834,56,55
102,0.006620087353606419,56,56
64,0.006679840024513939,56,57
35,0.0068989314269900515,56,58
73,0.006961198572360439,56,59
84,0.007115233816063826,56,60
26,0.007287147616896306,56,61
44,0.007560710582756092,56,62
42,0.007584765872065469,56,63
55,0.007641873688481571,56,64
10,0.007957448550109825,56,65
62,0.008135426401910228,56,66
88,0.0083114972857945,56,67
2,0.00848404405963632,56,68
7,0.009063797832680076,56,69
78,0.009224758091116114,56,70
89,0.009352984873446157,56,71
25,0.00935693419560979,56,72
9,0.009573864424864076,56,73
95,0.0097547003752666,56,74
101,0.009892197427406546,56,75
11,0.01055159832705832,56,76
106,0.011024258386955865,56,77
33,0.011174791217335112,56,78
114,0.011235900791987663,56,79
6,0.014008957844675374,56,80
98,0.014450807482401573,56,81
40,0.015261518759239867,56,82
38,0.01813873079145334,56,83
46,0.02240214297831289,56,84
94,0.025068970917766498,56,85
18,0.05306493818903857,56,86
3,0.06077320914624729,56,87
112,0.08426169786789617,56,88
55,0.004610620649585506,62,1
22,0.004907589772485621,62,2
97,0.005791473284381676,62,3
96,0.005876643428620931,62,4
84,0.006872479969485479,62,5
44,0.007048836194661456,62,6
29,0.007427167680709168,62,7
79,0.007432828901425603,62,8
73,0.007617002835954123,62,9
77,0.007632726179619631,62,10
116,0.007755003246129322,62,11
33,0.007886362320142282,62,12
37,0.00793768746363277,62,13
101,0.007960388576179978,62,14
0,0.008093640609051156,62,15
87,0.008127354953693433,62,16
63,0.008216646813927753,62,17
27,0.008242912769809485,62,18
119,0.008244868839124897,62,19
17,0.00836055114799339,62,20
93,0.008370706381949922,62,21
120,0.008401719943248231,62,22
35,0.008442975861324031,62,23
65,0.008463909788251067,62,24
42,0.008503993106812602,62,25
90,0.00853715158854873,62,26
102,0.008545061215682992,62,27
25,0.00856267057539728,62,28
41,0.008629929231974809,62,29
111,0.00875097375023648,62,30
81,0.008813447711006894,62,31
83,0.008835267009267844,62,32
47,0.008888472472655562,62,33
107,0.008904544658423719,62,34
86,0.008954730851313597,62,35
48,0.008983943292504293,62,36
69,0.009036264149859474,62,37
85,0.009038637227542279,62,38
76,0.009044090662669091,62,39
82,0.009048136338490997,62,40
13,0.009077940717047261,62,41
31,0.009088813622801117,62,42
19,0.009206839060333594,62,43
23,0.009210728488650788,62,44
80,0.009298119597028864,62,45
113,0.009388737775676614,62,46
14,0.009514867790308856,62,47
110,0.009522379470066955,62,48
117,0.00952925749461564,62,49
75,0.009602547831197183,62,50
26,0.009664835239438285,62,51
64,0.00966564158124017,62,52
56,0.009668523002422935,62,53
74,0.009673120796570789,62,54
16,0.009680830703037158,62,55
7,0.009687126166185056,62,56
2,0.009695983360172078,62,57
72,0.00973762740009887,62,58
51,0.009843654387940326,62,59
45,0.009888305727933533,62,60
114,0.009953212247290955,62,61
8,0.010080990973034942,62,62
4,0.01017792530188455,62,63
24,0.010228867139057907,62,64
34,0.010291028561607907,62,65
28,0.010312940180978503,62,66
95,0.01035999925353115,62,67
30,0.010526602087538639,62,68
68,0.0105790901832854,62,69
10,0.010655864242437585,62,70
106,0.010916956586025428,62,71
1,0.01120508049247182,62,72
89,0.011284408764596687,62,73
88,0.011340719409923539,62,74
9,0.011454072069462362,62,75
5,0.011572235568850453,62,76
12,0.011604656372145916,62,77
98,0.012261890448946655,62,78
11,0.012492372556814457,62,79
6,0.012746818517574976,62,80
78,0.015068509667619634,62,81
40,0.01570282385410049,62,82
94,0.018941306147245096,62,83
46,0.021209186434522298,62,84
38,0.021848510672631383,62,85
3,0.04600927828995882,62,86
18,0.061042270267206655,62,87
112,0.09326396935435444,62,88
47,0.0038853690689558684,63,1
113,0.00401022938730955,63,2
82,0.004018661936234569,63,3
107,0.00403486290314381,63,4
120,0.004063637342205273,63,5
19,0.004111718462949554,63,6
16,0.004126254033503751,63,7
86,0.004142354995734121,63,8
31,0.004142811706397409,63,9
117,0.004211148654192587,63,10
72,0.0042316362922971695,63,11
87,0.00424469966126817,63,12
69,0.00424743039888642,63,13
93,0.004256777322203531,63,14
23,0.00427613919801384,63,15
81,0.004279024329281622,63,16
13,0.00427927958152674,63,17
0,0.0042932040781281655,63,18
27,0.004295939866303833,63,19
29,0.004302025590642189,63,20
77,0.004342536552125575,63,21
41,0.004343282324402287,63,22
80,0.004350992323656877,63,23
74,0.004353355362618716,63,24
24,0.004416435486700232,63,25
65,0.004428069861600936,63,26
75,0.004440431800714739,63,27
28,0.0044727751058034615,63,28
83,0.004476084025521021,63,29
1,0.004490211606734462,63,30
4,0.004495546378430637,63,31
119,0.004498336532450353,63,32
8,0.004549537981700769,63,33
110,0.004550050868034616,63,34
30,0.004559521135133582,63,35
79,0.004577044266384722,63,36
85,0.004583018007369599,63,37
90,0.004586163177425107,63,38
68,0.004613990076921093,63,39
51,0.0046797767059402195,63,40
56,0.00470667458552354,63,41
37,0.004719803402338463,63,42
45,0.004754426904152953,63,43
34,0.004775208349789173,63,44
97,0.004776879039655735,63,45
14,0.004840213878206323,63,46
116,0.004967733353981707,63,47
76,0.004996840897853794,63,48
96,0.005112027131695229,63,49
12,0.005166230288094487,63,50
102,0.005217097497248524,63,51
111,0.005273939061172128,63,52
48,0.00528344736873354,63,53
5,0.0053621742563965125,63,54
44,0.005370556658837233,63,55
64,0.005558138001354851,63,56
22,0.005639589618845919,63,57
35,0.005683124878737789,63,58
84,0.005696051758427023,63,59
17,0.0057050931022936124,63,60
73,0.005719344748311372,63,61
55,0.006283938137024436,63,62
62,0.006337220360743356,63,63
2,0.00644476557377649,63,64
42,0.006453343090948027,63,65
26,0.006672365324674745,63,66
10,0.007166126761280145,63,67
95,0.007413685402755443,63,68
101,0.007568194010327378,63,69
88,0.007700199326466484,63,70
7,0.007788633807710332,63,71
33,0.008008638970204873,63,72
25,0.008050377361078498,63,73
78,0.008176090068989006,63,74
89,0.008246986534851342,63,75
114,0.008588516083504416,63,76
11,0.008929080226086406,63,77
9,0.008975361806909832,63,78
106,0.009542869012623245,63,79
98,0.011170580205242087,63,80
6,0.012218456565652347,63,81
40,0.01237003610378129,63,82
38,0.01597114875362715,63,83
46,0.018310952966748673,63,84
94,0.02005657080878598,63,85
18,0.0509178858158833,63,86
3,0.0542450815187665,63,87
112,0.07838666168045094,63,88
120,0.004586754034300866,64,1
82,0.00466938630439373,64,2
107,0.0046851395334590595,64,3
19,0.004717142677216235,64,4
63,0.004728959307623182,64,5
117,0.00473138521637273,64,6
87,0.004770497499269499,64,7
113,0.00477171719683267,64,8
65,0.004823865284456219,64,9
93,0.0048346933742731135,64,10
77,0.004835579800382406,64,11
81,0.004845105207190503,64,12
31,0.004865769763846672,64,13
72,0.004867324576897092,64,14
16,0.004874991457372357,64,15
27,0.0048987236616167,64,16
13,0.004909539477289782,64,17
76,0.004951317352454021,64,18
28,0.004969744656814656,64,19
74,0.004975313901505296,64,20
8,0.004987828994262089,64,21
86,0.004991143658591324,64,22
75,0.004994571369923095,64,23
111,0.005011532047917933,64,24
69,0.005015028333593352,64,25
47,0.005018427209602883,64,26
80,0.005038225869915092,64,27
30,0.005074829716664175,64,28
14,0.005184110046231205,64,29
45,0.005192565567029961,64,30
41,0.0051935498359053645,64,31
0,0.005197168473026315,64,32
23,0.005222262595413363,64,33
68,0.005236214464169109,64,34
1,0.005249118402479214,64,35
110,0.005278420332447631,64,36
56,0.005279775351515914,64,37
102,0.005281795808913747,64,38
29,0.005296621380754041,64,39
51,0.005305164811315488,64,40
79,0.005321856945337489,64,41
24,0.005348967821536266,64,42
4,0.0054157339965036355,64,43
97,0.005432756901059155,64,44
90,0.0054362253361328605,64,45
37,0.005511752941623538,64,46
34,0.005519394668158428,64,47
119,0.005537791412507875,64,48
5,0.00560927880655393,64,49
83,0.005621630534643374,64,50
12,0.0056407386790032765,64,51
85,0.005648154696207275,64,52
44,0.0056658426951421426,64,53
17,0.005699279785219558,64,54
96,0.005723470453719237,64,55
116,0.0057536746294897245,64,56
48,0.005792768741884946,64,57
84,0.006122337129020661,64,58
73,0.006185338076927338,64,59
26,0.006743816824299365,64,60
35,0.006757852535183129,64,61
22,0.0068785158038177086,64,62
62,0.006880538966281824,64,63
42,0.006898370549005217,64,64
55,0.006963023337610119,64,65
95,0.006997090726071131,64,66
78,0.007016276328770665,64,67
10,0.007119079698087449,64,68
88,0.007390942833125469,64,69
11,0.007579344898606122,64,70
2,0.007725033038922913,64,71
7,0.007922636913484493,64,72
101,0.007940072372227602,64,73
89,0.008220520398088516,64,74
33,0.008527287938649097,64,75
9,0.008602940581458718,64,76
25,0.009359248030891276,64,77
114,0.009560658336820071,64,78
106,0.010588196413052309,64,79
98,0.012212006081956939,64,80
6,0.012657928515304229,64,81
38,0.013063018462305176,64,82
40,0.013471071762521047,64,83
46,0.02009244755987427,64,84
94,0.020526683192036543,64,85
18,0.04648670232189722,64,86
3,0.054220950410781565,64,87
112,0.07625440432865971,64,88
77,0.004067918676522453,65,1
120,0.004095124841806963,65,2
82,0.0041022391373711775,65,3
81,0.004131289094548074,65,4
41,0.004156303090165014,65,5
117,0.004168155558520126,65,6
31,0.004180788885987385,65,7
27,0.004206208813931522,65,8
69,0.004235100148696658,65,9
80,0.004236952182846143,65,10
13,0.00426216660248635,65,11
107,0.004267257692483151,65,12
113,0.004267522701602022,65,13
19,0.00428419362592658,65,14
72,0.004298709633741016,65,15
93,0.0043023157280439595,65,16
74,0.004306636683014453,65,17
110,0.004368340735174336,65,18
63,0.004384119208845072,65,19
4,0.004394446384409112,65,20
16,0.004421534632821134,65,21
51,0.004456161216583099,65,22
23,0.004458970537920548,65,23
111,0.004464177614171505,65,24
75,0.004487095432239574,65,25
1,0.004499435146267272,65,26
87,0.004504406125881988,65,27
45,0.004521338534111963,65,28
24,0.004529797737047647,65,29
68,0.0045394771991185134,65,30
37,0.004540183096182093,65,31
56,0.004544823326516623,65,32
8,0.004554020744979681,65,33
79,0.004557220493309089,65,34
86,0.004571354190760157,65,35
0,0.00458478124882411,65,36
28,0.0046151225395956175,65,37
30,0.0046220493637002535,65,38
97,0.0046682136390140405,65,39
34,0.004717117659331804,65,40
29,0.004717968930709193,65,41
47,0.004727512029284009,65,42
90,0.004739252985749176,65,43
85,0.004760313849267894,65,44
5,0.004780863256410917,65,45
119,0.005010933960809094,65,46
76,0.005125212249038613,65,47
14,0.0051297741381503,65,48
83,0.0051897352508548655,65,49
12,0.005313630066507868,65,50
17,0.005693843902521367,65,51
96,0.005701585085496119,65,52
22,0.00580873419227812,65,53
48,0.005886382204600027,65,54
116,0.006007664390768275,65,55
102,0.006069086534373325,65,56
44,0.0061807471460134655,65,57
64,0.006191000677172487,65,58
73,0.006271074500485807,65,59
84,0.006277841448276922,65,60
35,0.0064226646153595635,65,61
62,0.0066374743244252965,65,62
55,0.006709910567558652,65,63
26,0.0068798445615601,65,64
42,0.006909871878350016,65,65
10,0.007239817843090357,65,66
88,0.007656386418404604,65,67
2,0.007983728574669113,65,68
7,0.008266598925739332,65,69
89,0.008562744770874375,65,70
95,0.00867869281503475,65,71
25,0.008743712123871705,65,72
78,0.008909383152119643,65,73
101,0.008971284678795044,65,74
11,0.009527082676184628,65,75
33,0.009709561594373306,65,76
9,0.009826650767331357,65,77
106,0.010759733559912221,65,78
114,0.010779179964713559,65,79
6,0.012968583259414301,65,80
98,0.013445283880921255,65,81
40,0.01408964284401526,65,82
38,0.017211542118601764,65,83
46,0.020334344307694763,65,84
94,0.022731878717165976,65,85
18,0.05313791269592716,65,86
3,0.0562290976422658,65,87
112,0.08327466112042159,65,88
82,0.0036188999091305574,68,1
23,0.003651656949998805,68,2
75,0.0036532758342573413,68,3
16,0.0036989038274278796,68,4
4,0.0036990366459563884,68,5
1,0.0037093286477289933,68,6
120,0.003735395815258724,68,7
72,0.0037609512756678898,68,8
24,0.0037652113393301656,68,9
31,0.0037744671318707956,68,10
110,0.003781951302726849,68,11
113,0.0037901154030575146,68,12
8,0.003801974704658262,68,13
81,0.0038121960278322264,68,14
13,0.0038136196862407212,68,15
34,0.003828800296648338,68,16
69,0.0038329385069231225,68,17
0,0.003839978038760794,68,18
28,0.003848008987370699,68,19
51,0.0038571417530118834,68,20
117,0.0038666208927343737,68,21
86,0.003870531563292867,68,22
80,0.0038813569172080342,68,23
74,0.0038939465153738917,68,24
41,0.003931896811881441,68,25
90,0.003935577818327429,68,26
45,0.003981910148561862,68,27
85,0.004008737099432058,68,28
93,0.004023901068160973,68,29
77,0.004032726572651746,68,30
56,0.004037709509085774,68,31
119,0.004070514927884683,68,32
30,0.004080617214833104,68,33
19,0.004081925837123412,68,34
107,0.0040824250559327036,68,35
37,0.004082544112245845,68,36
83,0.004092239163116185,68,37
12,0.004097458688344324,68,38
27,0.004112792184749803,68,39
47,0.004151853785764992,68,40
79,0.004185186180098999,68,41
5,0.004230312955453508,68,42
87,0.00424089553574758,68,43
65,0.004256497085122102,68,44
63,0.004262305727714799,68,45
14,0.004340001559508644,68,46
111,0.004763743897481576,68,47
29,0.004770055226531067,68,48
97,0.004957769402090362,68,49
76,0.0051207735185593295,68,50
48,0.005416135695219593,68,51
116,0.0058118910381715905,68,52
96,0.005945031767321307,68,53
35,0.0060407380112506015,68,54
73,0.006147619301761997,68,55
17,0.006156972806995231,68,56
22,0.006239620113262401,68,57
64,0.006253993471802666,68,58
102,0.006301269755431105,68,59
84,0.006384495986223482,68,60
42,0.006701783709654352,68,61
26,0.006786347080484645,68,62
44,0.006934471997043001,68,63
55,0.007077469826278104,68,64
10,0.007329851784646402,68,65
88,0.007571641996280576,68,66
62,0.0076621196188768614,68,67
2,0.007914543373189864,68,68
7,0.00821268026659494,68,69
78,0.008244678366202685,68,70
89,0.008411421123350915,68,71
25,0.008656338676978348,68,72
9,0.00900055689898438,68,73
101,0.009175590685496449,68,74
95,0.009268723378615507,68,75
114,0.009530701654720697,68,76
11,0.010084430145463008,68,77
33,0.010466645073586522,68,78
106,0.010545916671344302,68,79
6,0.012863914948279875,68,80
98,0.013406993285868918,68,81
40,0.0140966470556102,68,82
38,0.01721294251677441,68,83
46,0.018785158510669198,68,84
94,0.023382096565700894,68,85
18,0.05092227422819662,68,86
3,0.05683108955609695,68,87
112,0.08042497240298963,68,88
81,0.003694867798901491,69,1
82,0.00371620788949778,69,2
120,0.003724208737027168,69,3
31,0.003734100872780477,69,4
41,0.0037505994358663086,69,5
72,0.003768358023825358,69,6
117,0.003782829608165117,69,7
13,0.0038389910626881463,69,8
1,0.0038400767582619233,69,9
80,0.0038493946727059525,69,10
113,0.0038525352953463488,69,11
27,0.0038560827894835725,69,12
74,0.0038673686068122493,69,13
110,0.0038676947068414513,69,14
93,0.0038886076223256794,69,15
23,0.0038976285190379656,69,16
77,0.0038993186539411084,69,17
16,0.003920221275901303,69,18
4,0.003925348737113921,69,19
24,0.0039321678665156234,69,20
51,0.003957389041464809,69,21
68,0.003957408279113284,69,22
75,0.003969463616528945,69,23
107,0.00399615886929261,69,24
19,0.004001993678196647,69,25
28,0.004046781264821164,69,26
37,0.004047884908158106,69,27
8,0.0040489107585041095,69,28
86,0.004075720766825497,69,29
0,0.00407817817613898,69,30
34,0.00408567634511614,69,31
65,0.00410676705348112,69,32
79,0.004108720643989261,69,33
63,0.004142841210990733,69,34
45,0.004182849811092182,69,35
30,0.004198058676957217,69,36
47,0.004222829504587744,69,37
56,0.004248923759546885,69,38
90,0.004267717509522595,69,39
5,0.004276718448897543,69,40
85,0.004313257558714367,69,41
87,0.004372116190099473,69,42
119,0.0044388465068440075,69,43
83,0.004472834105587742,69,44
29,0.0045067514180539,69,45
12,0.004570042862539925,69,46
111,0.004604178458534114,69,47
14,0.004702162573832713,69,48
97,0.0047364979437067856,69,49
76,0.005198615498364423,69,50
96,0.005624849849543034,69,51
22,0.0058049281760707006,69,52
116,0.005890624017978241,69,53
48,0.0059012571403127545,69,54
102,0.006159872328337035,69,55
35,0.00620059935712991,69,56
64,0.006226301776775411,69,57
17,0.006246630984993562,69,58
84,0.006387724184432786,69,59
73,0.0065685499074493725,69,60
42,0.006747126947803994,69,61
44,0.006771573881369286,69,62
55,0.006863057953213736,69,63
62,0.007044364965518191,69,64
26,0.00708462544061661,69,65
10,0.0075399918246745745,69,66
2,0.007760643702965364,69,67
88,0.007822263402343599,69,68
7,0.00862236291732843,69,69
78,0.008770777944756447,69,70
89,0.008844238517772163,69,71
25,0.008969364353823006,69,72
95,0.009162888561867644,69,73
101,0.009514140983107766,69,74
9,0.009653900033688823,69,75
33,0.010135504244959126,69,76
11,0.010431885889358616,69,77
114,0.010503924171627266,69,78
106,0.010981317505500021,69,79
6,0.013377238808837455,69,80
98,0.013546113794602688,69,81
40,0.013992102277086138,69,82
38,0.018000668003675946,69,83
46,0.0193873263174128,69,84
94,0.023304152532169886,69,85
18,0.05354410211399485,69,86
3,0.05557956438714018,69,87
112,0.08588339462629457,69,88
82,0.0038254429562863956,72,1
23,0.0038535339435269433,72,2
120,0.0038705452337338686,72,3
75,0.0038824023938095475,72,4
113,0.003914734774065343,72,5
1,0.003926294493979299,72,6
81,0.0039301602999942675,72,7
110,0.0039373657987697985,72,8
4,0.0039454265179482695,72,9
13,0.0039462896918027734,72,10
69,0.003955683547076316,72,11
8,0.003957034544254667,72,12
31,0.00396191248896649,72,13
16,0.003983766035572822,72,14
34,0.003986903795706542,72,15
68,0.003987023992846783,72,16
24,0.003988874864479297,72,17
117,0.0039973321337045675,72,18
51,0.003999922853986648,72,19
80,0.004010394726665423,72,20
28,0.004015597687147321,72,21
41,0.004050604393894819,72,22
74,0.004088984900527337,72,23
90,0.004099138653403056,72,24
0,0.004123123919137606,72,25
77,0.004129897567492824,72,26
45,0.004130383258801329,72,27
86,0.004135816924456637,72,28
56,0.004147939554703828,72,29
93,0.004161776636937398,72,30
30,0.004203058265525583,72,31
65,0.004204450193475373,72,32
85,0.004214266055230231,72,33
79,0.004243821889728161,72,34
37,0.004258512844688034,72,35
27,0.004266337625366101,72,36
19,0.004272477848816014,72,37
119,0.004294538535286607,72,38
107,0.0042961962445066115,72,39
12,0.004377932075700253,72,40
63,0.00441164693795848,72,41
5,0.0044168224914017395,72,42
83,0.004433258276680729,72,43
87,0.004435793193139026,72,44
47,0.004448664636235611,72,45
14,0.004573840477350544,72,46
111,0.0047117193102876875,72,47
29,0.0050250782605640865,72,48
97,0.005035640970332933,72,49
76,0.005347966718045272,72,50
48,0.005623850720342549,72,51
116,0.006038317020138906,72,52
17,0.006141043362029142,72,53
96,0.006222080526910312,72,54
22,0.006232762701581573,72,55
102,0.00641637238450421,72,56
73,0.006425257279611851,72,57
64,0.006521714565987935,72,58
35,0.006769944506700543,72,59
26,0.006774884298309192,72,60
84,0.006783341682163435,72,61
42,0.0069483723488954485,72,62
44,0.007075751383249118,72,63
55,0.0070886606007765085,72,64
10,0.007208183472454666,72,65
88,0.007406384537436361,72,66
62,0.00772420596847212,72,67
7,0.008217806586016452,72,68
89,0.008227333748811239,72,69
2,0.008357560306083589,72,70
78,0.008845709002812452,72,71
25,0.009193116100421173,72,72
9,0.009347320160278949,72,73
101,0.009396176460566563,72,74
95,0.009439060415251443,72,75
11,0.010172723378610415,72,76
114,0.0102726277153673,72,77
106,0.010548725835305195,72,78
33,0.010583561756976834,72,79
6,0.012810444947744304,72,80
98,0.013714074986343028,72,81
40,0.014528168596446234,72,82
38,0.017822423470118864,72,83
46,0.019727848704895745,72,84
94,0.02372937268116182,72,85
18,0.052690056356016646,72,86
3,0.05730394264464811,72,87
112,0.08475797833624665,72,88
87,0.0045149961806914,73,1
48,0.004578183546575021,73,2
119,0.004638985528275574,73,3
90,0.004664305283691661,73,4
14,0.004697712427739309,73,5
0,0.004731596567469798,73,6
120,0.004822570025423967,73,7
23,0.004835160269424765,73,8
79,0.004852621160990167,73,9
75,0.004854555063207422,73,10
83,0.004968839700971728,73,11
37,0.005014892106099733,73,12
85,0.005067960180130671,73,13
82,0.005109249558071016,73,14
113,0.005120032919930573,73,15
56,0.005139093243250126,73,16
111,0.005162092222892989,73,17
77,0.005198311545035139,73,18
13,0.005243788511412273,73,19
81,0.005250193806292769,73,20
86,0.00525721828170711,73,21
28,0.00527699236364898,73,22
63,0.005287011915894313,73,23
69,0.005294467077223586,73,24
16,0.005297833431008869,73,25
26,0.005310178375072305,73,26
34,0.005314614126466499,73,27
80,0.005337431322759545,73,28
65,0.0053387553770567475,73,29
45,0.005360856254234658,73,30
110,0.0053729848492612975,73,31
97,0.005387662041983932,73,32
55,0.00539817342673099,73,33
93,0.005417895359751124,73,34
72,0.005434865741309802,73,35
117,0.005444803942109444,73,36
8,0.005454867831551136,73,37
74,0.005512636435955898,73,38
41,0.005538760801229059,73,39
84,0.005542812963319044,73,40
12,0.005588965004422519,73,41
4,0.00558910292604331,73,42
51,0.005608875252502754,73,43
24,0.005619950638519056,73,44
68,0.0056220362200165575,73,45
31,0.005650063654906834,73,46
47,0.005654141879489205,73,47
27,0.005685592656420324,73,48
19,0.005733619557572456,73,49
76,0.005758194064738875,73,50
22,0.005804357154350348,73,51
107,0.0058354711293642225,73,52
30,0.00588672474928964,73,53
10,0.005892199987055036,73,54
42,0.005911389624059793,73,55
7,0.005926853225693751,73,56
102,0.005934928583074428,73,57
29,0.005943172420184939,73,58
116,0.005990216991497488,73,59
1,0.006028328810073091,73,60
17,0.006151608862461355,73,61
88,0.0062172958555637425,73,62
96,0.006335987948776878,73,63
35,0.0063646972643669475,73,64
89,0.006374636209946161,73,65
5,0.006381073513185176,73,66
44,0.006614287309511635,73,67
25,0.006706909726478583,73,68
64,0.006800156478842689,73,69
62,0.006830070030950375,73,70
101,0.006987899913848183,73,71
9,0.006989470576422074,73,72
106,0.007236365647646514,73,73
11,0.007753079827539255,73,74
114,0.007903440832374264,73,75
78,0.008338030770047578,73,76
6,0.00847607758418445,73,77
2,0.00866151203046639,73,78
95,0.008951967942119832,73,79
33,0.00935550140981245,73,80
98,0.012205811772167285,73,81
40,0.013233396481925674,73,82
38,0.016180873432433684,73,83
46,0.018102589714157236,73,84
94,0.021064330528296926,73,85
18,0.04861513412370044,73,86
3,0.049049950311022994,73,87
112,0.07904851488968012,73,88
1,0.004016522291188318,74,1
117,0.004135858043730067,74,2
81,0.004142297943333206,74,3
75,0.0041579096240624835,74,4
68,0.004166755886322315,74,5
72,0.004169018173210914,74,6
69,0.004172288347330744,74,7
13,0.0041771512177588566,74,8
120,0.0041795240474729045,74,9
4,0.0041810510451671945,74,10
82,0.004208883886972603,74,11
113,0.004217867959957711,74,12
24,0.004218412594922505,74,13
41,0.004230580035181841,74,14
51,0.004235356958368741,74,15
31,0.004235821123375838,74,16
28,0.004255193311727634,74,17
110,0.004259092666885178,74,18
16,0.004278782659534741,74,19
5,0.004280536965955983,74,20
34,0.004302002037481434,74,21
8,0.004308982194519584,74,22
23,0.0043117890015217375,74,23
80,0.004362107277251948,74,24
77,0.004386906415964731,74,25
27,0.004392921306971442,74,26
93,0.0044044328501144925,74,27
30,0.004413741273397109,74,28
45,0.004416673912534974,74,29
19,0.004428709325837943,74,30
107,0.004472587562688646,74,31
56,0.00450926914234262,74,32
37,0.004579817414111176,74,33
0,0.0046095751143259145,74,34
86,0.004619438039486168,74,35
12,0.004621981743391457,74,36
65,0.004696425185819808,74,37
90,0.00474043880380326,74,38
79,0.004781639675846661,74,39
63,0.004802128648982218,74,40
85,0.004840609891427539,74,41
47,0.004842917445590289,74,42
87,0.0048511572666243286,74,43
111,0.005024668279536182,74,44
14,0.0050754264389351045,74,45
83,0.005110307984231954,74,46
119,0.005129256591064446,74,47
29,0.005306661143120617,74,48
76,0.005557777586706281,74,49
97,0.005610161696385729,74,50
48,0.006344610609499646,74,51
17,0.006698848385828571,74,52
116,0.00673058656079395,74,53
22,0.006854788009220125,74,54
96,0.006872647506054208,74,55
64,0.006955325914216881,74,56
102,0.006984491270349613,74,57
73,0.007348688647100476,74,58
35,0.007354255817550115,74,59
84,0.007400409044843292,74,60
26,0.0075695528041512805,74,61
44,0.00762701541426325,74,62
10,0.007944139784043847,74,63
42,0.008015274332930922,74,64
55,0.008065615433834994,74,65
88,0.008256017303860608,74,66
62,0.008497762726096147,74,67
78,0.008693462920451589,74,68
2,0.008939436056139005,74,69
89,0.00928553557704137,74,70
7,0.009371017372763912,74,71
95,0.00992051616632006,74,72
25,0.010274812413480161,74,73
9,0.010306909192957514,74,74
11,0.01072438281430399,74,75
101,0.010748954148839918,74,76
33,0.011461843281098227,74,77
114,0.011802896663379303,74,78
106,0.012192843665638109,74,79
6,0.014630811781339736,74,80
98,0.014961643137972325,74,81
40,0.015280123825285763,74,82
38,0.017751652414426444,74,83
46,0.02118081432726815,74,84
94,0.025423596017492667,74,85
18,0.05191158088042125,74,86
3,0.05914355600728838,74,87
112,0.08109786943433228,74,88
23,0.003905077428793091,75,1
34,0.003994947932660309,75,2
90,0.004010435356120001,75,3
28,0.004039302102600062,75,4
51,0.004055247012996643,75,5
120,0.004079743761487897,75,6
110,0.004092694271100816,75,7
16,0.004097616418138328,75,8
8,0.00410755866547341,75,9
68,0.004113917674747891,75,10
37,0.004115147930429219,75,11
69,0.0041188485860268464,75,12
13,0.004140933959755122,75,13
24,0.00414769952021854,75,14
4,0.004154798667767912,75,15
72,0.0041787901137666505,75,16
0,0.004185863520463462,75,17
45,0.004194531633264886,75,18
80,0.004196453969142699,75,19
113,0.004201061955389163,75,20
81,0.004201441457733379,75,21
82,0.004224787868239432,75,22
117,0.00422727736409001,75,23
56,0.004228223231259709,75,24
79,0.004229657765066452,75,25
77,0.004249588085800671,75,26
41,0.004254510752859986,75,27
31,0.004266304165484125,75,28
119,0.004266988369494906,75,29
1,0.004295050780774079,75,30
85,0.004331189565935367,75,31
74,0.004344419884442563,75,32
93,0.004354035633236442,75,33
12,0.0043576227157265945,75,34
14,0.004427077137317159,75,35
86,0.004458376456965341,75,36
65,0.0044808779013433275,75,37
87,0.0045247233395553366,75,38
5,0.004547855145327961,75,39
30,0.0045618111942618,75,40
27,0.004566482384248394,75,41
19,0.004608709978050518,75,42
63,0.004711371224626837,75,43
111,0.004723733841108357,75,44
83,0.004727303585127296,75,45
107,0.0047546652146739365,75,46
47,0.005046858744650051,75,47
97,0.005256695159107316,75,48
29,0.005376975379221327,75,49
48,0.005387103865521103,75,50
76,0.0054922302965596526,75,51
17,0.006135562991561927,75,52
73,0.006161342407362325,75,53
22,0.006382559101782315,75,54
116,0.006468894592216445,75,55
26,0.00648824472287024,75,56
96,0.006511009847779969,75,57
84,0.006762105560425891,75,58
102,0.006775871171269432,75,59
10,0.006793258859267404,75,60
55,0.00696718132606533,75,61
42,0.0070500141250511295,75,62
88,0.007212791376001504,75,63
64,0.007378559061999357,75,64
44,0.007401462756930766,75,65
35,0.007502781069146702,75,66
7,0.007590191576807959,75,67
62,0.007912464733344171,75,68
89,0.007958837486207404,75,69
78,0.00867120465699156,75,70
9,0.00876624273342319,75,71
2,0.00890532395386956,75,72
25,0.009222241429198141,75,73
101,0.009224153511809052,75,74
11,0.009597395526040664,75,75
106,0.01008017160943031,75,76
95,0.01014540827185495,75,77
114,0.010663896767124537,75,78
33,0.011314730292424247,75,79
6,0.012060077200609975,75,80
98,0.01413789739323601,75,81
40,0.015649459803025012,75,82
38,0.01772376446896684,75,83
46,0.019347100450308408,75,84
94,0.024855288251486196,75,85
18,0.050404114008824386,75,86
3,0.058144047972048196,75,87
112,0.07711586323966446,75,88
87,0.004750750221319211,76,1
17,0.004791072047638734,76,2
120,0.00493213365206302,76,3
81,0.00499177341969248,76,4
